consensus_timestamp,transaction_id,account,amount,is_approval
2023-05-16T08:51:31.461066,0.0.595395-1684241486-615690037,0.0.4,0.00007761,False
2023-05-16T08:38:09.800003,0.0.38701-1684240679-199000000,0.0.4,0.00008003,False
2023-05-16T08:35:15.724415,0.0.180409-1684240502-490708899,0.0.4,0.00007840,False
2023-05-16T08:34:44.162726,0.0.595395-1684240479-014638439,0.0.4,0.00007761,False
2023-05-16T08:18:22.758446,0.0.690356-1684239490-462449384,0.0.4,0.00178993,False
2023-05-16T08:10:37.653483,0.0.1067766-1684239032-105132241,0.0.4,0.00007761,False
2023-05-16T07:57:13.981571,0.0.1991979-1684238223-260109640,0.0.4,0.00007878,False
2023-05-16T07:43:30.906747,0.0.1126721-1684237399-742766075,0.0.4,0.00087738,False
2023-05-16T07:34:35.407682,0.0.1754398-1684236865-849931770,0.0.4,0.00007799,False
2023-05-16T07:21:12.669937,0.0.690356-1684236059-067844464,0.0.4,0.00178003,False
2023-05-16T07:20:54.359151,0.0.211535-1684236043-311000000,0.0.4,0.00007961,False
2023-05-16T07:01:00.149406,0.0.905210-1684234846-289240924,0.0.4,0.00007829,False
2023-05-16T06:56:18.443938,0.0.595395-1684234573-342454929,0.0.4,0.00007703,False
2023-05-16T06:41:54.212936,0.0.1308571-1684233702-332000000,0.0.4,0.00008135,False
2023-05-16T06:38:56.436710,0.0.85928-1684233525-032000000,0.0.4,0.00008128,False
2023-05-16T06:35:23.319362,0.0.1644058-1684233310-300073795,0.0.4,0.00007784,False
2023-05-16T06:34:55.806140,0.0.690356-1684233268-256331377,0.0.4,0.00177653,False
2023-05-16T06:15:11.308490,0.0.307678-1684232100-144133154,0.0.4,0.00007862,False
2023-05-16T06:00:31.695437,0.0.690356-1684231215-455392602,0.0.4,0.00177653,False
2023-05-16T05:53:57.067344,0.0.1339506-1684230825-924195181,0.0.4,0.00007751,False
2023-05-16T05:44:25.872890,0.0.690356-1684230250-109229590,0.0.4,0.00176932,False
2023-05-16T05:38:24.533562,0.0.1824100-1684229893-478000000,0.0.4,0.00008098,False
2023-05-16T05:32:40.035737,0.0.284395-1684229548-339329590,0.0.4,0.00007831,False
2023-05-16T05:27:37.248494,0.0.2014888-1684229247-175191743,0.0.4,0.00007790,False
2023-05-16T05:27:11.170506,0.0.1067766-1684229225-914615656,0.0.4,0.00007672,False
2023-05-16T05:25:39.448015,0.0.690356-1684229124-034453385,0.0.4,0.00176960,False
2023-05-16T05:10:46.411681,0.0.1067766-1684228240-093992639,0.0.4,0.00007672,False
2023-05-16T05:09:34.966619,0.0.690356-1684228159-353773262,0.0.4,0.00176932,False
2023-05-16T05:07:05.895055,0.0.1458305-1684228010-698252655,0.0.4,0.00007753,False
2023-05-16T04:58:34.000098,0.0.690356-1684227499-155856107,0.0.4,0.00178037,False
2023-05-16T04:57:22.162372,0.0.1697243-1684227431-125000000,0.0.4,0.00008155,False
2023-05-16T04:56:10.190879,0.0.1483882-1684227356-291582953,0.0.4,0.00007801,False
2023-05-16T04:47:32.226487,0.0.1737318-1684226839-514678973,0.0.4,0.00007889,False
2023-05-16T04:43:04.009512,0.0.854167-1684226571-679535490,0.0.4,0.00008035,False
2023-05-16T04:34:25.289352,0.0.1725721-1684226054-281000000,0.0.4,0.00008153,False
2023-05-16T04:31:24.756105,0.0.1745967-1684225873-781316945,0.0.4,0.00007801,False
2023-05-16T04:30:38.447460,0.0.690356-1684225791-132149376,0.0.4,0.00178064,False
2023-05-16T04:24:34.526548,0.0.426788-1684225463-121000000,0.0.4,0.00008146,False
2023-05-16T04:22:46.204669,0.0.1415698-1684225352-382189024,0.0.4,0.00007799,False
2023-05-16T04:19:24.864476,0.0.705448-1684225124-696675091,0.0.4,0.00177827,False
2023-05-16T04:14:06.862534,0.0.2198390-1684224836-086348187,0.0.4,0.00007801,False
2023-05-16T04:11:57.189879,0.0.1013118-1684224706-795952471,0.0.4,0.00007799,False
2023-05-16T03:48:56.985318,0.0.1417234-1684223324-190214018,0.0.4,0.00007800,False
2023-05-16T03:34:20.494095,0.0.690356-1684222449-676664585,0.0.4,0.00089027,False
2023-05-16T03:32:36.671415,0.0.1644304-1684222343-220981252,0.0.4,0.00007802,False
2023-05-16T03:20:40.309484,0.0.1454615-1684221628-615154725,0.0.4,0.00007802,False
2023-05-16T03:07:28.418494,0.0.1474870-1684220833-738749903,0.0.4,0.00007822,False
2023-05-16T03:04:10.026825,0.0.1088070-1684220637-877229171,0.0.4,0.00007800,False
2023-05-16T02:45:50.366281,0.0.1378963-1684219539-226168327,0.0.4,0.00007856,False
2023-05-16T02:33:33.775257,0.0.690356-1684218792-798864565,0.0.4,0.00177699,False
2023-05-16T02:31:39.521699,0.0.734891-1684218599-729988154,0.0.4,0.00007704,False
2023-05-16T02:25:38.646148,0.0.1349333-1684218327-728015842,0.0.4,0.00007782,False
2023-05-16T02:10:31.620162,0.0.595395-1684217425-360559895,0.0.4,0.00007704,False
2023-05-16T02:01:20.372818,0.0.595395-1684216831-874057897,0.0.4,0.00007704,False
2023-05-16T01:58:42.230617,0.0.1472305-1684216708-772227224,0.0.4,0.00007814,False
2023-05-16T01:58:28.913001,0.0.1453430-1684216697-484970250,0.0.4,0.00007814,False
2023-05-16T01:57:41.958550,0.0.1456639-1684216652-136872055,0.0.4,0.00007814,False
2023-05-16T01:48:55.761157,0.0.1438360-1684216125-186264472,0.0.4,0.00007814,False
2023-05-16T01:47:54.173950,0.0.690356-1684216050-893185058,0.0.4,0.00178332,False
2023-05-16T01:37:26.131843,0.0.1130505-1684215430-501515278,0.0.4,0.00007811,False
2023-05-16T01:34:59.906961,0.0.2143559-1684215285-737711393,0.0.4,0.00007888,False
2023-05-16T01:29:56.818952,0.0.690356-1684214981-402687645,0.0.4,0.00178402,False
2023-05-16T01:09:55.669132,0.0.595395-1684213790-438184156,0.0.4,0.00007733,False
2023-05-16T01:03:35.947511,0.0.1663433-1684213407-708804309,0.0.4,0.00007814,False
2023-05-16T00:45:17.575279,0.0.1095268-1684212306-440667447,0.0.4,0.00007830,False
2023-05-16T00:43:34.508999,0.0.1095268-1684212200-018456062,0.0.4,0.00007830,False
2023-05-16T00:39:05.607031,0.0.1754024-1684211932-508588346,0.0.4,0.00007832,False
2023-05-16T00:35:21.197752,0.0.611791-1684211681-641000000,0.0.4,0.00008076,False
2023-05-16T00:34:45.856850,0.0.29100-1684211675-248039173,0.0.4,0.00007904,False
2023-05-16T00:30:52.286148,0.0.611791-1684211419-699000000,0.0.4,0.00008067,False
2023-05-16T00:30:09.238843,0.0.1459243-1684211397-493269590,0.0.4,0.00007904,False
2023-05-16T00:22:45.322795,0.0.1465012-1684210954-220552590,0.0.4,0.00007911,False
2023-05-16T00:19:12.104094,0.0.1507478-1684210741-074000000,0.0.4,0.00007983,False
2023-05-16T00:16:42.215108,0.0.306132-1684210591-049668590,0.0.4,0.00007986,False
2023-05-16T00:14:44.891702,0.0.1237253-1684210468-105213385,0.0.4,0.00007904,False
2023-05-16T00:08:31.095098,0.0.1067766-1684210105-309081294,0.0.4,0.00007751,False
2023-05-16T00:07:42.193840,0.0.690356-1684210046-410080665,0.0.4,0.00178759,False
2023-05-16T00:07:20.238880,0.0.690356-1684210026-394732008,0.0.4,0.00178759,False
2023-05-16T00:00:28.466933,0.0.1318929-1684209617-913210081,0.0.4,0.00007830,False
2023-05-15T23:59:53.263750,0.0.1067766-1684209587-260413690,0.0.4,0.00007778,False
2023-05-15T23:55:49.705920,0.0.993023-1684209344-238011356,0.0.4,0.00007799,False
2023-05-15T23:51:50.645454,0.0.361469-1684209098-176000000,0.0.4,0.00008077,False
2023-05-15T23:50:28.984986,0.0.690356-1684209013-880246731,0.0.4,0.00179405,False
2023-05-15T23:45:20.626084,0.0.1067766-1684208714-261370431,0.0.4,0.00007778,False
2023-05-15T23:41:18.281132,0.0.1751854-1684208463-676103205,0.0.4,0.00007860,False
2023-05-15T23:39:41.685143,0.0.180409-1684208368-326893384,0.0.4,0.00007858,False
2023-05-15T23:37:33.616577,0.0.1751629-1684208237-930710181,0.0.4,0.00007860,False
2023-05-15T23:36:42.815884,0.0.690356-1684208172-361273589,0.0.4,0.00179390,False
2023-05-15T23:31:20.542778,0.0.1475140-1684207867-286721600,0.0.4,0.00007860,False
2023-05-15T23:25:14.455664,0.0.296784-1684207503-172000000,0.0.4,0.00008068,False
2023-05-15T23:15:15.366418,0.0.690356-1684206883-708405654,0.0.4,0.00179390,False
2023-05-15T23:08:41.061166,0.0.845358-1684206511-737780858,0.0.4,0.00007858,False
2023-05-15T23:02:41.415584,0.0.1297053-1684206146-839983922,0.0.4,0.00007858,False
2023-05-15T23:02:32.499276,0.0.1067766-1684206146-861517410,0.0.4,0.00007778,False
2023-05-15T22:37:38.192009,0.0.2013696-1684204647-178078590,0.0.4,0.00007904,False
2023-05-15T22:37:01.321773,0.0.1112121-1684204609-952403524,0.0.4,0.00007823,False
2023-05-15T22:31:23.332608,0.0.285576-1684204270-138979742,0.0.4,0.00007825,False
2023-05-15T22:26:59.967074,0.0.2454766-1684204009-971874550,0.0.4,0.00007902,False
2023-05-15T22:26:59.567727,0.0.1155594-1684204018-342846495,0.0.4,0.00007837,False
2023-05-15T22:24:42.108565,0.0.1917742-1684203881-171869332,0.0.4,0.00007823,False
2023-05-15T22:24:18.613959,0.0.1222642-1684203843-647103995,0.0.4,0.00007897,False
2023-05-15T22:23:25.512546,0.0.1366336-1684203795-281548190,0.0.4,0.00007823,False
2023-05-15T22:23:21.803909,0.0.1752580-1684203788-366700731,0.0.4,0.00007825,False
2023-05-15T22:22:49.907314,0.0.1067766-1684203764-301291530,0.0.4,0.00007744,False
2023-05-15T22:22:18.002124,0.0.1155594-1684203737-125854677,0.0.4,0.00007832,False
2023-05-15T22:21:21.898269,0.0.1067766-1684203676-084781441,0.0.4,0.00007744,False
2023-05-15T22:20:46.676603,0.0.1420521-1684203633-153682166,0.0.4,0.00007823,False
2023-05-15T22:20:14.667033,0.0.1443869-1684203602-302325861,0.0.4,0.00007825,False
2023-05-15T22:15:39.278153,0.0.1127397-1684203327-464835572,0.0.4,0.00007823,False
2023-05-15T22:15:31.235542,0.0.1067766-1684203325-717935550,0.0.4,0.00007744,False
2023-05-15T22:14:00.760853,0.0.243145-1684203235-842188969,0.0.4,0.00007744,False
2023-05-15T22:13:52.497648,0.0.404442-1684203220-744000000,0.0.4,0.00008178,False
2023-05-15T22:10:48.085858,0.0.1465762-1684203034-792728680,0.0.4,0.00007978,False
2023-05-15T22:10:25.881912,0.0.1465762-1684203015-256143590,0.0.4,0.00007904,False
2023-05-15T22:07:09.838106,0.0.2167407-1684202817-144262558,0.0.4,0.00007825,False
2023-05-15T22:06:30.457218,0.0.243145-1684202785-845686411,0.0.4,0.00007758,False
2023-05-15T22:05:39.468318,0.0.1067766-1684202733-043081885,0.0.4,0.00007744,False
2023-05-15T22:05:22.543101,0.0.180409-1684202710-851529272,0.0.4,0.00007823,False
2023-05-15T22:03:40.637620,0.0.690356-1684202604-617225587,0.0.4,0.00178581,False
2023-05-15T22:02:23.787121,0.0.2137235-1684202532-537912590,0.0.4,0.00007904,False
2023-05-15T21:58:33.302481,0.0.1727736-1684202302-668522587,0.0.4,0.00007805,False
2023-05-15T21:56:39.217539,0.0.1382488-1684202188-284924590,0.0.4,0.00007884,False
2023-05-15T21:50:19.312779,0.0.1067766-1684201813-272092042,0.0.4,0.00007724,False
2023-05-15T21:46:26.071414,0.0.914038-1684201572-525000000,0.0.4,0.00008157,False
2023-05-15T21:45:23.469482,0.0.690356-1684201509-984768721,0.0.4,0.00178158,False
2023-05-15T21:45:13.040583,0.0.690356-1684201496-857574294,0.0.4,0.00178186,False
2023-05-15T21:44:17.013612,0.0.1751465-1684201442-453273446,0.0.4,0.00007805,False
2023-05-15T21:41:21.879712,0.0.1067766-1684201275-950079200,0.0.4,0.00007724,False
2023-05-15T21:39:51.685325,0.0.1067766-1684201186-340739041,0.0.4,0.00007724,False
2023-05-15T21:38:47.962386,0.0.1061772-1684201116-307014840,0.0.4,0.00088994,False
2023-05-15T21:37:30.855444,0.0.1394098-1684201021-591458374,0.0.4,0.00325512,False
2023-05-15T21:37:12.905374,0.0.1669742-1684201021-680601416,0.0.4,0.00007879,False
2023-05-15T21:35:54.523100,0.0.1467500-1684200940-362473134,0.0.4,0.00007805,False
2023-05-15T21:27:45.349940,0.0.1917742-1684200464-305689308,0.0.4,0.00007814,False
2023-05-15T21:25:35.232378,0.0.107723-1684200322-108000000,0.0.4,0.00007957,False
2023-05-15T21:18:06.226674,0.0.585419-1684199881-621904361,0.0.4,0.00007724,False
2023-05-15T21:03:58.884661,0.0.690356-1684199009-813593815,0.0.4,0.00178144,False
2023-05-15T20:59:25.816383,0.0.690356-1684198748-794267393,0.0.4,0.00088501,False
2023-05-15T20:58:37.207201,0.0.611791-1684198675-322000000,0.0.4,0.00007988,False
2023-05-15T20:58:00.071906,0.0.690356-1684198666-172980331,0.0.4,0.00177046,False
2023-05-15T20:53:59.710739,0.0.1986648-1684198428-439496914,0.0.4,0.00007774,False
2023-05-15T20:52:01.933652,0.0.395786-1684198309-101640505,0.0.4,0.00007754,False
2023-05-15T20:51:53.840003,0.0.690356-1684198296-164480108,0.0.4,0.00177046,False
2023-05-15T20:50:49.123519,0.0.402243-1684198239-191279063,0.0.4,0.00007834,False
2023-05-15T20:49:38.782387,0.0.1134089-1684198177-734718547,0.0.4,0.00007754,False
2023-05-15T20:48:01.393536,0.0.243145-1684198075-874273959,0.0.4,0.00007676,False
2023-05-15T20:44:16.899804,0.0.690356-1684197842-008018414,0.0.4,0.00177018,False
2023-05-15T20:42:34.207547,0.0.690356-1684197740-906244510,0.0.4,0.00177046,False
2023-05-15T20:41:57.213245,0.0.1467433-1684197705-574653590,0.0.4,0.00007834,False
2023-05-15T20:41:36.095998,0.0.690356-1684197678-439753658,0.0.4,0.00177032,False
2023-05-15T20:38:29.952388,0.0.1917742-1684197508-449462279,0.0.4,0.00007754,False
2023-05-15T20:37:40.169819,0.0.690356-1684197446-697446457,0.0.4,0.00177032,False
2023-05-15T20:31:42.284697,0.0.709867-1684197091-050085590,0.0.4,0.00007848,False
2023-05-15T20:27:32.544144,0.0.1134089-1684196851-669153034,0.0.4,0.00007777,False
2023-05-15T20:23:24.321415,0.0.690356-1684196588-401404754,0.0.4,0.00177046,False
2023-05-15T20:20:41.586990,0.0.1859949-1684196430-558180590,0.0.4,0.00007834,False
